date_time,product_id,amount,price
2021-05-23,70,35,26.1
2021-05-23,13,50,74.81
2021-05-23,27,38,144.65
2021-05-24,25,13,3.24
2021-05-24,66,50,95.32
2021-05-24,90,15,71.89
2021-05-24,100,50,17.02
2021-05-25,63,43,4.3
2021-05-25,24,17,36.48
2021-05-25,82,27,21.04
2021-05-25,38,29,93.0
2021-05-25,83,12,124.71
2021-05-25,52,43,11.13
2021-05-25,96,9,15.37
2021-05-25,21,22,85.04
2021-05-26,83,50,32.79
2021-05-26,31,39,136.52
2021-05-26,19,34,26.76
2021-05-26,55,18,14.88
2021-05-26,78,3,20.74
2021-05-27,92,29,43.15
2021-05-27,66,45,108.92
2021-05-27,34,1,66.08
2021-05-27,79,1,143.28
2021-05-27,6,3,31.63
2021-05-27,89,19,118.32
2021-05-27,8,40,148.07
2021-05-28,67,1,111.13
2021-05-28,51,19,75.03
2021-05-28,60,12,63.53
2021-05-28,56,7,71.49
2021-05-28,65,10,20.63
2021-05-28,93,18,122.86
2021-05-28,7,23,90.45
2021-05-28,69,11,28.65
2021-05-29,71,1,127.51
2021-05-29,7,33,119.18
2021-05-29,96,18,80.68
2021-05-30,88,26,77.86
2021-05-30,64,14,65.11
2021-05-30,75,41,3.89
2021-05-30,82,48,10.92
2021-05-30,39,36,57.91
2021-05-30,50,1,144.2
2021-05-31,17,38,143.35
2021-05-31,97,4,44.2
2021-05-31,31,23,91.81
2021-05-31,6,50,42.3
2021-05-31,25,15,114.36
2021-05-31,69,29,18.0
2021-06-01,39,36,44.04
2021-06-01,54,41,94.58
2021-06-01,51,36,65.19
2021-06-01,1,36,118.35
2021-06-01,20,36,131.49
2021-06-01,26,38,92.17
2021-06-01,69,15,49.88
2021-06-01,65,47,86.84
2021-06-01,78,22,4.69
2021-06-01,14,35,2.14
2021-06-01,72,36,20.8
2021-06-01,68,44,30.52
2021-06-01,9,31,128.63
2021-06-01,37,2,70.17
2021-06-01,90,25,100.05
2021-06-01,76,46,2.12
2021-06-02,88,5,101.56
2021-06-02,99,34,80.71
2021-06-02,80,44,106.01
2021-06-02,62,46,44.83
2021-06-02,57,43,126.17
2021-06-03,9,17,121.48
2021-06-03,56,50,31.07
2021-06-03,41,17,138.05
2021-06-03,4,26,16.65
2021-06-03,20,11,93.06
2021-06-04,58,34,141.1
2021-06-04,70,4,55.97
2021-06-04,19,2,16.38
2021-06-04,2,33,46.69
2021-06-04,74,46,55.51
2021-06-04,61,10,110.27
2021-06-04,75,30,19.16
2021-06-04,49,34,102.36
2021-06-04,83,9,120.4
2021-06-04,6,28,3.28
2021-06-05,33,48,111.98
2021-06-05,21,45,42.45
2021-06-05,49,4,64.25
2021-06-05,47,25,1.87
2021-06-05,39,47,106.9
2021-06-05,6,8,114.67
2021-06-05,28,44,144.8
2021-06-06,72,35,34.3
2021-06-06,52,30,141.56
2021-06-06,1,48,98.27
2021-06-06,64,28,97.0
2021-06-06,62,5,1.55
2021-06-06,50,49,128.2
2021-06-06,57,15,70.41
2021-06-07,22,24,134.21
2021-06-07,92,44,59.84
2021-06-07,95,48,76.88
2021-06-07,4,22,40.2
2021-06-07,18,3,61.49
2021-06-08,75,42,65.23
2021-06-08,25,20,8.23
2021-06-08,3,22,84.03
2021-06-08,84,9,7.09
2021-06-08,14,3,51.26
2021-06-08,27,19,144.71
2021-06-08,29,40,98.56
2021-06-08,85,46,8.26
2021-06-08,10,8,114.9
2021-06-08,38,34,75.2
2021-06-08,1,45,68.76
2021-06-09,87,41,138.35
2021-06-09,21,11,37.24
2021-06-09,61,37,25.58
2021-06-09,13,20,0.54
2021-06-09,17,33,121.76
2021-06-09,6,13,70.75
2021-06-09,66,34,97.18
2021-06-09,4,31,53.47
2021-06-09,4,37,69.69
2021-06-09,72,46,62.92
2021-06-10,3,7,108.32
2021-06-10,78,24,92.52
2021-06-10,98,14,127.17
2021-06-10,57,29,23.83
2021-06-10,36,9,53.75
2021-06-10,7,15,71.49
2021-06-11,51,25,115.24
2021-06-11,46,12,45.31
2021-06-11,87,9,26.08
2021-06-11,50,5,115.0
2021-06-11,24,41,106.08
2021-06-11,10,43,50.32
2021-06-11,93,2,148.06
2021-06-11,36,29,46.91
2021-06-12,70,46,80.74
2021-06-12,1,15,21.14
2021-06-12,57,3,2.2
2021-06-13,84,24,82.2
2021-06-13,100,11,105.94
2021-06-13,73,36,20.23
2021-06-13,72,40,88.02
2021-06-13,16,12,46.21
2021-06-13,73,14,24.88
2021-06-13,39,9,62.69
2021-06-14,7,28,29.83
2021-06-14,78,44,58.79
2021-06-14,49,20,94.62
2021-06-14,99,2,139.55
2021-06-14,77,40,84.32
2021-06-14,8,18,39.19
2021-06-14,37,10,3.51
2021-06-14,79,49,92.39
2021-06-14,53,38,89.18
2021-06-14,18,6,37.01
2021-06-15,74,13,115.55
2021-06-15,70,8,23.53
2021-06-15,59,48,106.78
2021-06-16,66,28,101.33
2021-06-16,76,14,125.72
2021-06-16,5,40,63.87
2021-06-16,78,3,61.29
2021-06-16,12,36,79.98
2021-06-16,3,38,24.65
2021-06-16,100,32,58.03
2021-06-16,92,19,42.68
2021-06-16,22,12,10.93
2021-06-16,56,49,126.59
2021-06-17,83,24,126.76
2021-06-17,85,18,67.21
2021-06-17,40,37,149.79
2021-06-17,32,30,78.87
2021-06-17,62,40,105.7
2021-06-17,3,29,8.42
2021-06-18,80,34,101.75
2021-06-18,96,5,18.95
2021-06-18,62,13,136.94
2021-06-18,34,13,122.83
2021-06-18,92,14,149.87
2021-06-18,29,22,82.17
2021-06-18,97,48,54.1
2021-06-19,19,48,59.62
2021-06-19,23,25,95.21
2021-06-19,67,30,47.59
2021-06-19,41,44,61.75
2021-06-19,96,10,76.85
2021-06-19,69,11,88.4
2021-06-19,10,3,12.81
2021-06-19,86,23,72.65
2021-06-19,96,32,118.79
2021-06-20,94,12,132.26
2021-06-20,98,20,70.05
2021-06-20,15,37,148.41
2021-06-20,55,25,36.22
2021-06-20,60,41,38.68
2021-06-20,29,9,53.49
2021-06-20,11,25,90.46
2021-06-21,15,45,16.25
2021-06-21,98,29,119.07
2021-06-21,92,46,78.06
2021-06-21,80,34,81.34
2021-06-21,87,35,96.23
2021-06-21,9,21,142.23
2021-06-21,37,41,51.91
2021-06-21,61,36,42.91
2021-06-21,1,18,145.54
2021-06-21,52,9,131.76
2021-06-21,73,39,107.65
2021-06-21,67,36,34.42
2021-06-21,66,41,74.84
2021-06-22,66,44,25.49
2021-06-22,90,7,52.2
2021-06-22,74,34,50.44
2021-06-22,85,46,53.42
2021-06-22,46,29,102.69
2021-06-23,38,1,95.48
2021-06-23,54,29,44.56
2021-06-23,39,32,107.3
2021-06-23,88,44,83.48
2021-06-23,56,49,106.47
2021-06-23,11,21,40.05
2021-06-23,55,44,113.73
2021-06-23,63,26,53.05
2021-06-23,3,18,25.8
2021-06-23,49,47,128.48
2021-06-23,86,12,88.57
2021-06-24,32,11,138.18
2021-06-24,96,34,11.88
2021-06-24,16,47,109.37
2021-06-24,94,36,57.94
2021-06-24,39,3,116.08
2021-06-24,99,40,137.08
2021-06-24,10,15,77.05
2021-06-24,18,15,106.89
2021-06-24,63,38,120.99
2021-06-24,38,15,140.33
2021-06-24,54,13,44.84
2021-06-24,36,39,148.58
2021-06-24,15,33,36.12
2021-06-24,47,17,52.41
2021-06-24,5,17,107.0
2021-06-25,93,13,146.2
2021-06-25,32,28,133.09
2021-06-25,99,32,18.84
2021-06-25,16,42,74.41
2021-06-25,94,23,101.2
2021-06-25,86,5,60.81
2021-06-25,78,43,60.75
2021-06-25,39,27,11.66
2021-06-25,28,31,70.4
2021-06-26,67,46,3.09
2021-06-26,20,12,25.78
2021-06-26,59,45,124.08
2021-06-26,28,21,41.26
2021-06-26,7,31,87.37
2021-06-26,74,24,7.41
2021-06-27,99,49,50.29
2021-06-27,73,28,5.33
2021-06-27,100,34,46.39
2021-06-27,31,35,19.52
2021-06-27,25,25,59.94
2021-06-27,39,46,138.77
2021-06-27,51,37,30.15
2021-06-28,7,48,52.5
2021-06-28,89,26,53.07
2021-06-28,84,25,135.06
2021-06-28,68,30,9.23
2021-06-28,46,6,130.41
2021-06-28,39,15,53.28
2021-06-28,17,47,123.96
2021-06-29,31,11,114.76
2021-06-29,36,40,136.31
2021-06-29,10,13,12.7
2021-06-29,4,1,10.43
2021-06-29,79,5,13.68
2021-06-29,95,19,26.86
2021-06-29,100,32,22.28
2021-06-29,66,36,61.71
2021-06-30,21,32,125.16
2021-06-30,14,36,129.63
2021-06-30,64,18,84.64
2021-06-30,76,11,106.29
2021-07-01,49,43,124.45
2021-07-01,13,29,125.36
2021-07-01,65,5,35.85
2021-07-01,48,9,71.88
2021-07-01,75,42,93.58
2021-07-01,24,38,50.09
2021-07-01,29,48,125.38
2021-07-01,36,6,17.19
2021-07-02,39,23,38.76
2021-07-02,7,32,56.26
2021-07-02,55,29,33.85
2021-07-02,65,45,32.55
2021-07-02,48,19,70.37
2021-07-02,70,3,79.66
2021-07-02,29,35,147.15
2021-07-03,5,43,40.18
2021-07-03,7,37,52.15
2021-07-03,56,49,34.28
2021-07-03,37,18,127.07
2021-07-03,46,41,142.88
2021-07-03,69,41,138.83
2021-07-04,22,15,84.59
2021-07-04,31,49,49.57
2021-07-04,78,4,129.07
2021-07-04,36,12,147.92
2021-07-04,81,42,144.99
2021-07-04,34,16,143.79
2021-07-04,23,35,14.91
2021-07-04,92,10,29.7
2021-07-05,52,25,82.25
2021-07-05,78,18,19.65
2021-07-05,2,39,85.08
2021-07-05,100,26,101.76
2021-07-05,98,19,44.39
2021-07-05,59,38,111.94
2021-07-05,26,3,70.82
2021-07-06,50,14,133.09
2021-07-06,78,14,113.01
2021-07-06,93,13,36.17
2021-07-07,28,37,78.68
2021-07-07,21,1,61.9
2021-07-07,17,3,119.51
2021-07-07,32,7,114.6
2021-07-07,1,26,64.56
2021-07-07,14,13,115.42
2021-07-07,84,32,113.26
2021-07-07,88,25,131.09
2021-07-08,57,7,145.71
2021-07-08,28,44,144.78
2021-07-08,93,34,34.64
2021-07-08,98,45,22.44
2021-07-08,68,6,80.12
2021-07-08,13,27,22.72
2021-07-09,53,14,143.96
2021-07-09,94,41,140.17
2021-07-09,2,25,34.94
2021-07-09,72,38,67.65
2021-07-09,93,30,48.44
2021-07-09,31,48,42.49
2021-07-09,60,42,105.94
2021-07-10,92,2,86.56
2021-07-10,71,32,93.02
2021-07-10,17,37,92.07
2021-07-10,26,34,112.19
2021-07-11,34,21,128.84
2021-07-11,86,48,100.57
2021-07-11,36,18,38.61
2021-07-11,31,15,15.63
2021-07-11,48,1,23.06
2021-07-11,5,5,147.21
2021-07-11,47,33,110.55
2021-07-12,10,44,139.45
2021-07-12,11,50,93.42
2021-07-12,96,30,44.21
2021-07-12,86,35,15.45
2021-07-12,59,3,60.87
2021-07-12,30,8,138.27
2021-07-13,65,4,70.44
2021-07-13,62,39,55.96
2021-07-13,8,40,118.26
2021-07-13,12,47,114.92
2021-07-13,92,10,75.61
2021-07-13,14,19,105.52
2021-07-13,10,41,32.58
2021-07-13,21,47,136.39
2021-07-13,24,10,94.0
2021-07-14,3,20,117.11
2021-07-14,95,11,81.53
2021-07-14,59,42,91.49
2021-07-14,47,26,100.8
2021-07-14,45,7,92.21
2021-07-14,52,11,14.85
2021-07-14,42,45,127.61
2021-07-14,55,26,44.47
2021-07-15,14,16,89.28
2021-07-15,23,18,63.01
2021-07-15,45,27,56.66
2021-07-15,75,33,120.41
2021-07-15,70,19,96.12
2021-07-15,31,15,146.53
2021-07-15,39,13,64.82
2021-07-15,55,21,18.37
2021-07-15,13,12,110.88
2021-07-15,48,26,14.94
2021-07-15,39,33,117.53
2021-07-15,86,47,129.35
2021-07-16,51,3,122.16
2021-07-16,48,33,135.1
2021-07-16,47,46,96.26
2021-07-16,17,10,17.57
2021-07-16,35,29,73.33
2021-07-17,43,46,146.97
2021-07-17,89,31,33.66
2021-07-17,69,15,29.4
2021-07-17,79,10,21.59
2021-07-17,72,32,16.79
2021-07-17,96,44,92.23
2021-07-17,44,15,25.93
2021-07-17,5,36,17.22
2021-07-17,47,7,78.06
2021-07-17,36,30,70.22
2021-07-17,2,4,73.89
2021-07-17,62,41,17.46
2021-07-18,25,15,111.56
2021-07-18,30,17,113.13
2021-07-18,14,19,9.43
2021-07-18,33,43,127.79
2021-07-18,37,32,98.06
2021-07-18,20,37,9.74
2021-07-18,18,17,21.91
2021-07-18,53,50,122.72
2021-07-18,7,49,15.75
2021-07-18,1,13,18.06
2021-07-18,21,23,33.0
2021-07-18,85,23,72.18
2021-07-18,75,20,8.47
2021-07-19,72,41,41.73
2021-07-19,89,18,8.38
2021-07-19,2,46,147.59
2021-07-19,12,30,117.91
2021-07-19,35,6,106.72
2021-07-19,29,25,91.34
2021-07-19,29,20,21.79
2021-07-20,42,35,98.41
2021-07-20,43,6,71.16
2021-07-20,48,12,116.86
2021-07-20,7,35,120.03
2021-07-21,7,50,107.09
2021-07-21,42,41,107.8
2021-07-21,83,9,26.69
2021-07-21,85,14,39.98
2021-07-21,69,27,30.95
2021-07-22,55,50,41.85
2021-07-22,8,29,85.48
2021-07-22,64,43,88.11
2021-07-22,33,12,59.44
2021-07-22,47,49,52.03
2021-07-22,38,27,16.85
2021-07-22,26,47,44.28
2021-07-22,10,9,125.68
2021-07-22,97,36,32.94
2021-07-22,40,8,121.5
2021-07-23,35,45,43.96
2021-07-23,99,7,42.48
2021-07-23,67,37,142.01
2021-07-23,31,22,108.5
2021-07-23,44,32,101.66
2021-07-23,80,5,84.34
2021-07-23,14,34,146.27
2021-07-23,73,22,1.05
2021-07-24,71,46,49.63
2021-07-24,2,42,145.62
2021-07-24,59,23,86.53
2021-07-24,32,42,3.7
2021-07-24,12,46,46.19
2021-07-24,40,28,147.17
2021-07-25,50,38,11.36
2021-07-25,59,31,55.02
2021-07-25,86,10,88.17
2021-07-25,83,42,116.76
2021-07-25,89,36,56.46
2021-07-25,50,50,8.7
2021-07-25,15,21,53.0
2021-07-25,83,22,24.22
2021-07-25,40,27,147.65
2021-07-25,38,29,45.57
2021-07-26,16,8,114.4
2021-07-26,53,39,74.91
2021-07-26,22,45,63.34
2021-07-26,39,32,137.49
2021-07-26,96,40,121.69
2021-07-26,11,15,148.66
2021-07-27,25,29,127.44
2021-07-27,58,10,136.98
2021-07-27,16,27,77.78
2021-07-27,16,41,14.21
2021-07-28,27,22,87.78
2021-07-28,45,10,72.73
2021-07-28,8,2,38.78
2021-07-28,69,36,19.95
2021-07-28,94,22,121.71
2021-07-28,92,12,19.16
2021-07-28,22,36,2.46
2021-07-28,61,8,60.09
2021-07-29,63,17,5.38
2021-07-29,12,44,16.84
2021-07-30,34,25,147.9
2021-07-30,30,7,7.51
2021-07-30,34,21,90.95
2021-07-30,64,16,137.85
2021-07-30,43,31,126.82
2021-07-30,1,19,21.91
2021-07-30,63,22,73.75
2021-07-30,74,11,124.57
2021-07-30,96,13,6.62
2021-07-30,90,34,82.24
2021-07-30,21,13,4.41
2021-07-31,93,24,88.47
2021-07-31,28,20,4.26
2021-07-31,30,45,55.48
2021-07-31,35,16,103.57
2021-07-31,58,34,66.54
2021-08-01,14,1,46.7
2021-08-01,43,16,149.49
2021-08-01,61,31,76.68
2021-08-01,74,1,128.33
2021-08-02,20,27,91.76
2021-08-02,64,47,92.79
2021-08-02,80,47,94.01
2021-08-02,42,43,143.37
2021-08-02,37,17,31.43
2021-08-02,30,8,121.21
2021-08-03,5,37,104.28
2021-08-03,57,13,92.03
2021-08-03,77,5,34.19
2021-08-03,84,31,37.88
2021-08-03,57,29,74.81
2021-08-03,90,7,92.19
2021-08-03,44,18,66.3
2021-08-03,81,44,48.02
2021-08-03,3,42,6.23
2021-08-04,76,2,108.6
2021-08-04,36,11,38.73
2021-08-04,94,20,27.32
2021-08-04,57,1,82.52
2021-08-04,26,18,70.5
2021-08-05,52,24,104.36
2021-08-05,5,28,105.26
2021-08-05,6,16,113.9
2021-08-05,79,38,21.9
2021-08-05,81,45,76.96
2021-08-05,45,50,110.71
2021-08-05,100,40,2.94
2021-08-05,31,50,31.46
2021-08-05,29,10,51.13
2021-08-05,23,16,3.45
2021-08-06,63,2,39.61
2021-08-06,80,24,81.9
2021-08-06,68,34,38.45
2021-08-06,61,30,9.7
2021-08-06,24,46,60.78
2021-08-06,17,48,139.92
2021-08-06,28,29,23.29
2021-08-07,74,42,7.66
2021-08-07,88,27,106.77
2021-08-07,29,20,95.8
2021-08-07,15,49,88.2
2021-08-08,24,31,138.91
2021-08-08,11,5,72.12
2021-08-08,98,34,25.83
2021-08-09,50,21,88.75
2021-08-09,11,17,30.18
2021-08-09,9,23,29.05
2021-08-09,67,4,34.9
2021-08-09,6,48,49.87
2021-08-10,68,21,83.69
2021-08-10,52,43,143.41
2021-08-10,68,36,36.45
2021-08-11,64,43,31.94
2021-08-11,2,6,105.74
2021-08-11,54,42,9.82
2021-08-12,63,48,46.09
2021-08-12,66,15,148.32
2021-08-12,10,9,9.99
2021-08-12,65,31,61.61
2021-08-12,75,9,83.32
2021-08-12,84,34,3.57
2021-08-13,48,4,53.95
2021-08-13,28,35,146.53
2021-08-13,92,23,106.22
2021-08-13,32,23,105.75
2021-08-13,57,33,123.32
2021-08-13,44,19,61.73
2021-08-13,91,11,28.5
2021-08-13,39,46,39.28
2021-08-14,50,2,66.03
2021-08-15,14,16,112.46
2021-08-15,34,49,118.73
2021-08-15,58,37,53.93
2021-08-15,52,32,69.52
2021-08-15,22,15,123.35
2021-08-15,17,25,85.66
2021-08-15,96,21,20.98
2021-08-15,76,7,31.98
2021-08-15,94,30,115.12
2021-08-15,72,23,27.85
2021-08-16,11,2,70.65
2021-08-16,74,50,71.85
2021-08-16,91,24,99.35
2021-08-16,54,20,2.52
2021-08-16,67,21,68.92
2021-08-16,85,6,34.12
2021-08-16,3,38,116.01
2021-08-16,98,38,111.75
2021-08-16,64,35,44.91
2021-08-17,81,43,100.12
2021-08-17,40,11,89.75
2021-08-17,28,34,7.22
2021-08-17,64,8,146.72
2021-08-17,13,8,14.78
2021-08-17,2,50,129.08
2021-08-17,2,18,63.72
2021-08-18,25,42,67.64
2021-08-18,34,34,10.89
2021-08-18,51,1,91.23
2021-08-18,51,11,54.52
2021-08-19,93,46,62.56
2021-08-19,92,20,115.4
2021-08-19,20,33,126.46
2021-08-19,62,24,18.54
2021-08-19,68,19,144.52
2021-08-19,29,43,30.79
2021-08-19,24,49,1.56
2021-08-20,43,38,69.33
2021-08-20,60,50,109.37
2021-08-20,8,20,5.52
2021-08-20,97,50,125.82
2021-08-20,44,3,119.22
2021-08-21,58,46,29.28
2021-08-21,15,23,77.46
2021-08-21,45,50,135.93
2021-08-21,92,12,46.62
2021-08-21,11,40,8.39
2021-08-22,76,3,90.78
2021-08-22,61,23,112.38
2021-08-22,86,49,99.47
2021-08-22,71,10,0.77
2021-08-22,48,21,3.36
2021-08-22,74,22,93.98
2021-08-22,86,50,70.28
2021-08-22,36,40,25.95
2021-08-22,63,19,111.46
2021-08-22,18,40,128.06
2021-08-23,81,32,98.69
2021-08-23,72,26,15.83
2021-08-23,8,50,2.27
2021-08-23,1,49,78.27
2021-08-23,63,44,42.92
2021-08-23,2,33,103.37
2021-08-23,52,50,55.55
2021-08-23,79,16,88.71
2021-08-24,50,12,48.73
2021-08-24,97,46,131.68
2021-08-24,12,40,110.15
2021-08-24,98,47,143.86
2021-08-24,19,40,75.07
2021-08-25,38,23,88.83
2021-08-25,91,36,141.66
2021-08-25,19,37,3.6
2021-08-25,28,50,33.93
2021-08-25,13,8,93.0
2021-08-26,82,27,130.52
2021-08-26,25,15,34.32
2021-08-26,57,9,69.97
2021-08-26,6,33,25.32
2021-08-27,66,35,46.63
2021-08-27,86,30,16.24
2021-08-27,78,23,52.83
2021-08-27,59,6,120.34
2021-08-27,4,22,130.49
2021-08-27,44,27,29.52
2021-08-28,54,13,5.19
2021-08-28,91,29,31.63
2021-08-28,54,45,6.42
2021-08-28,3,30,62.12
2021-08-29,57,23,50.28
2021-08-29,73,31,77.74
2021-08-29,25,35,14.42
2021-08-29,76,29,104.77
2021-08-29,91,25,72.03
2021-08-29,78,27,98.72
2021-08-29,21,3,90.37
2021-08-29,79,5,38.35
2021-08-30,62,46,61.79
2021-08-30,87,15,89.89
2021-08-30,48,14,109.78
2021-08-30,45,43,110.19
2021-08-30,22,43,44.63
2021-08-30,96,35,116.63
2021-08-30,78,29,45.04
2021-08-30,22,1,60.82
2021-08-30,72,21,53.32
2021-08-30,74,29,125.78
2021-08-30,32,19,5.5
2021-08-31,93,1,145.22
2021-08-31,44,39,92.33
2021-08-31,66,20,4.93
2021-08-31,92,11,7.5
2021-08-31,22,44,88.64
2021-09-01,60,37,116.81
2021-09-01,34,12,94.4
2021-09-01,76,10,46.13
2021-09-01,76,47,26.86
2021-09-01,37,19,48.91
2021-09-01,63,7,111.29
2021-09-01,69,28,2.33
2021-09-01,12,13,77.94
2021-09-02,80,5,5.03
2021-09-02,17,5,105.86
2021-09-02,5,42,96.28
2021-09-02,64,36,34.09
2021-09-02,27,46,131.85
2021-09-02,60,33,142.01
2021-09-02,97,43,94.18
2021-09-02,96,24,134.93
2021-09-02,100,7,104.5
2021-09-02,11,2,48.38
2021-09-02,57,12,101.44
2021-09-03,84,22,103.66
2021-09-03,91,4,145.83
2021-09-03,22,5,0.62
2021-09-03,8,20,8.85
2021-09-03,77,35,32.53
2021-09-04,67,8,24.74
2021-09-04,100,15,24.27
2021-09-04,37,19,87.22
2021-09-04,76,36,36.55
2021-09-04,10,4,117.59
2021-09-05,55,34,9.85
2021-09-05,94,49,6.27
2021-09-05,89,2,127.99
2021-09-05,52,10,111.9
2021-09-05,15,19,112.08
2021-09-05,94,29,71.66
2021-09-06,61,47,88.35
2021-09-06,33,10,115.14
2021-09-06,52,43,66.04
2021-09-06,27,38,33.65
2021-09-06,74,10,44.8
2021-09-07,11,42,55.42
2021-09-07,20,34,129.2
2021-09-07,40,17,59.4
2021-09-07,35,3,22.58
2021-09-08,47,25,11.55
2021-09-08,13,36,120.43
2021-09-08,3,25,40.18
2021-09-08,7,22,83.83
2021-09-08,82,3,38.77
2021-09-08,16,11,144.65
2021-09-08,82,28,96.2
2021-09-08,77,22,47.49
2021-09-08,68,44,55.51
2021-09-09,7,14,143.67
2021-09-09,58,15,26.4
2021-09-09,33,42,79.17
2021-09-09,59,35,110.56
2021-09-09,60,9,129.72
2021-09-09,39,1,94.6
2021-09-09,88,5,120.67
2021-09-09,15,22,59.3
2021-09-09,15,11,48.61
2021-09-10,85,47,23.44
2021-09-10,39,49,49.83
2021-09-10,6,11,106.68
2021-09-10,20,30,75.65
2021-09-10,80,26,13.22
2021-09-10,92,33,94.25
2021-09-10,16,38,105.01
2021-09-11,42,25,35.61
2021-09-11,53,24,84.67
2021-09-11,62,22,60.53
2021-09-11,59,43,5.93
2021-09-12,98,14,79.37
2021-09-12,61,42,114.04
2021-09-12,32,5,89.87
2021-09-12,16,3,104.8
2021-09-12,30,29,102.79
2021-09-12,18,26,25.73
2021-09-13,36,10,16.75
2021-09-13,14,12,143.67
2021-09-13,96,35,68.45
2021-09-13,17,5,7.65
2021-09-13,1,27,75.77
2021-09-13,41,42,114.92
2021-09-13,47,41,11.79
2021-09-13,54,14,107.41
2021-09-13,93,44,148.73
2021-09-13,64,5,28.22
2021-09-14,95,12,71.23
2021-09-14,78,17,12.5
2021-09-14,24,43,147.34
2021-09-14,11,42,122.19
2021-09-14,26,13,145.85
2021-09-14,4,19,6.97
2021-09-14,83,28,76.77
2021-09-14,30,19,52.04
2021-09-14,68,8,41.21
2021-09-14,3,12,127.24
2021-09-14,93,25,65.42
2021-09-15,5,43,47.79
2021-09-15,67,39,12.19
2021-09-15,17,23,147.75
2021-09-15,93,37,36.93
2021-09-15,4,2,141.21
2021-09-15,32,9,19.98
2021-09-16,79,11,65.48
2021-09-16,96,36,140.32
2021-09-16,46,27,41.72
2021-09-16,1,14,140.44
2021-09-16,37,47,103.79
2021-09-16,91,38,53.39
2021-09-16,38,17,16.41
2021-09-16,24,6,23.64
2021-09-17,83,2,45.13
2021-09-17,92,29,51.68
2021-09-17,33,40,9.09
2021-09-17,74,18,135.82
2021-09-17,71,35,116.41
2021-09-18,42,1,129.64
2021-09-18,76,20,2.39
2021-09-18,48,50,71.59
2021-09-18,37,6,36.17
2021-09-18,81,31,62.02
2021-09-18,46,2,128.17
2021-09-18,66,48,23.79
2021-09-19,82,38,75.51
2021-09-19,59,35,103.67
2021-09-20,39,7,73.78
2021-09-20,44,22,141.11
2021-09-20,29,32,140.31
2021-09-20,35,29,47.5
2021-09-20,49,46,142.43
2021-09-20,3,20,58.91
2021-09-20,65,43,6.92
2021-09-20,97,47,14.84
2021-09-21,1,21,147.7
2021-09-21,60,42,108.68
2021-09-21,82,34,16.9
2021-09-21,26,18,98.29
2021-09-21,17,47,37.06
2021-09-21,6,27,114.49
2021-09-22,68,32,148.27
2021-09-22,89,23,91.54
2021-09-22,82,49,118.38
2021-09-22,30,16,94.38
2021-09-22,21,32,69.87
2021-09-22,76,29,25.6
2021-09-22,100,44,72.05
2021-09-22,98,38,130.8
2021-09-22,65,35,92.44
2021-09-23,48,8,128.22
2021-09-23,92,47,63.07
2021-09-23,96,23,72.61
2021-09-23,72,42,115.21
2021-09-23,9,2,101.48
2021-09-24,69,21,95.49
2021-09-24,14,35,99.14
2021-09-24,23,46,72.19
2021-09-24,29,31,5.44
2021-09-24,22,25,82.98
2021-09-24,91,3,94.14
2021-09-24,89,23,96.87
2021-09-25,26,3,92.06
2021-09-25,49,48,45.72
2021-09-25,98,29,98.83
2021-09-25,73,32,89.6
2021-09-25,76,47,21.3
2021-09-26,89,42,31.83
2021-09-26,97,42,93.17
2021-09-26,17,6,42.91
2021-09-26,98,11,79.45
2021-09-26,79,4,108.79
2021-09-26,93,25,81.34
2021-09-26,84,49,34.0
2021-09-26,11,24,88.41
2021-09-26,26,2,42.94
2021-09-26,47,15,112.14
2021-09-26,75,15,36.94
2021-09-26,74,23,146.1
2021-09-27,17,46,96.81
2021-09-27,77,2,145.73
2021-09-27,25,19,119.38
2021-09-27,66,44,10.93
2021-09-27,48,3,77.2
2021-09-27,65,40,42.9
2021-09-27,88,4,149.81
2021-09-28,77,4,75.26
2021-09-28,24,39,121.75
2021-09-28,52,7,47.06
2021-09-29,99,13,88.67
2021-09-30,84,16,27.11
2021-09-30,11,42,19.51
2021-09-30,23,15,62.93
2021-09-30,71,12,65.2
2021-09-30,24,50,11.98
2021-09-30,31,35,4.1
2021-09-30,2,40,98.82
2021-09-30,73,29,75.24
2021-09-30,8,35,105.94
2021-09-30,6,33,102.03
2021-10-01,21,16,25.65
2021-10-01,12,5,90.93
2021-10-01,56,46,46.99
2021-10-01,21,16,27.15
2021-10-01,31,2,102.35
2021-10-02,76,49,124.29
2021-10-02,59,4,37.36
2021-10-02,29,39,115.91
2021-10-03,42,7,21.66
2021-10-03,63,47,118.38
2021-10-03,67,32,69.18
2021-10-03,22,8,19.37
2021-10-04,56,26,64.33
2021-10-04,21,32,68.8
2021-10-04,31,28,73.79
2021-10-04,42,33,61.44
2021-10-04,74,46,131.05
2021-10-05,79,32,51.28
2021-10-05,19,37,8.08
2021-10-05,11,43,128.06
2021-10-05,24,31,116.61
2021-10-05,8,2,76.26
2021-10-05,82,42,42.12
2021-10-05,52,27,142.18
2021-10-05,61,47,81.93
2021-10-06,28,39,104.52
2021-10-06,60,31,110.73
2021-10-06,37,49,4.47
2021-10-06,11,48,4.85
2021-10-06,70,27,89.94
2021-10-06,22,45,3.93
2021-10-06,58,18,19.46
2021-10-06,94,32,26.71
2021-10-06,85,9,134.69
2021-10-06,99,1,130.94
