date_time,product_id,amount,price
2022-07-15,120,36,122.87
2021-10-20,430,23,132.92
2022-08-13,437,11,59.82
2021-06-15,460,36,111.7
2022-11-24,90,42,103.66
2021-03-29,68,30,98.84
2021-06-02,267,39,69.88
2022-03-28,357,29,138.85
2022-08-14,136,30,132.97
2022-07-17,106,36,87.13
2021-12-30,39,16,80.87
2022-12-31,81,35,126.08
2021-11-05,46,47,127.47
2022-03-02,219,4,9.16
2021-11-16,104,10,24.3
2021-04-01,297,16,73.87
2021-08-06,275,49,138.4
2022-10-18,429,41,93.69
2021-03-17,49,43,22.11
2022-11-08,267,43,113.26
2021-09-22,138,6,56.25
2022-07-25,7,23,117.45
2022-07-07,162,8,25.83
2021-12-25,180,20,28.97
2021-11-20,56,6,29.56
2022-02-26,41,28,117.78
2021-06-11,491,4,77.7
2021-10-05,297,4,97.48
2021-11-18,118,47,48.48
2021-11-05,434,35,24.4
2022-05-05,428,35,63.93
2022-07-03,157,33,114.21
2021-11-01,201,14,101.32
2021-06-14,58,20,60.7
2022-02-23,218,14,127.03
2021-03-25,309,15,54.42
2022-03-13,12,14,133.7
2021-02-12,476,40,111.04
2021-09-21,37,7,51.06
2022-05-27,60,39,132.38
2021-10-06,378,15,59.34
2021-09-28,48,40,23.46
2022-01-08,471,2,2.1
2022-05-19,179,27,46.35
2022-04-20,140,35,13.4
2022-07-07,493,38,70.75
2022-12-24,111,26,41.12
2021-10-07,267,27,5.09
2022-03-13,163,21,24.68
2022-11-30,85,15,117.53
2022-09-04,298,49,88.11
2021-04-07,413,18,147.97
2021-03-28,411,37,119.52
2022-02-01,386,42,137.45
2022-04-30,420,26,25.49
2021-03-22,298,39,29.87
2022-11-14,484,11,75.93
2022-10-13,339,24,54.5
2021-01-12,179,13,93.74
2022-10-21,245,44,41.44
2021-08-24,304,34,18.64
2021-10-04,226,44,117.56
2021-05-07,239,18,71.69
2021-05-24,255,17,77.89
2022-01-17,342,13,145.61
2022-04-09,115,25,84.83
2022-03-12,12,22,41.63
2021-01-27,170,20,97.83
2022-07-13,180,22,38.67
2021-02-28,104,46,145.58
2021-07-18,298,12,53.63
2022-01-08,44,6,39.6
2021-10-14,38,7,122.12
2021-03-20,203,43,129.63
2021-10-04,267,47,93.91
2021-11-11,109,46,5.14
2021-07-19,173,50,109.69
2021-09-25,471,25,57.56
2021-04-19,327,36,117.3
2021-11-25,296,3,96.1
2022-07-10,360,11,41.05
2021-02-02,398,26,66.32
2021-10-31,387,14,72.24
2022-12-24,150,5,28.16
2021-11-20,256,4,117.8
2022-10-09,178,31,22.79
2021-10-28,110,49,28.44
2021-02-09,301,43,34.11
2021-12-31,228,50,78.48
2021-10-11,372,47,99.97
2022-04-22,452,49,130.69
2021-02-22,449,1,145.76
2022-01-16,433,4,91.65
2021-05-15,69,14,120.79
2021-04-29,320,49,30.67
2021-01-15,486,14,75.81
2021-05-27,66,42,86.35
2021-10-02,355,2,87.4
2021-09-23,451,49,46.33
2022-10-03,295,19,86.83
2021-11-24,480,2,95.69
2022-10-22,441,32,124.61
2022-01-05,427,30,93.15
2021-07-22,26,35,18.54
2021-12-13,56,31,78.52
2022-10-04,306,18,81.04
2021-09-29,55,19,13.6
2022-04-22,186,25,17.67
2021-06-08,460,40,62.66
2022-04-05,259,7,12.09
2021-08-28,196,18,129.52
2021-07-15,23,24,62.63
2021-08-10,279,26,11.54
2022-01-21,84,44,148.03
2022-04-17,463,45,119.63
2022-02-08,215,47,130.77
2022-07-21,384,45,131.63
2021-01-27,113,11,135.27
2022-10-02,21,47,20.29
2022-11-18,314,6,55.02
2021-07-31,144,29,24.31
2022-05-23,260,25,0.71
2021-01-14,413,10,41.33
2021-08-17,335,35,61.31
2022-01-03,389,36,93.65
2021-11-13,50,9,10.98
2021-10-04,333,17,101.48
2022-07-31,127,6,37.27
2021-04-30,330,19,112.73
2022-09-21,447,32,121.0
2022-05-27,369,25,131.07
2021-08-10,186,20,74.3
2022-07-01,424,45,133.75
2022-07-07,180,49,94.73
2022-11-17,168,29,78.54
2022-04-09,154,50,56.38
2021-07-13,243,38,47.51
2021-05-31,235,26,123.59
2022-12-31,224,13,119.61
2021-09-18,41,18,43.13
2022-06-29,160,5,8.66
2022-12-15,8,42,48.68
2021-05-15,11,15,41.87
2022-09-12,331,1,93.75
2022-08-22,219,2,74.16
2021-07-25,130,7,79.61
2021-10-20,246,12,93.31
2021-07-01,368,17,135.39
2022-11-11,364,9,112.67
2022-05-25,340,46,6.64
2021-09-09,367,36,43.59
2022-08-14,290,35,105.27
2021-05-14,7,38,92.42
2022-02-02,292,49,11.59
2022-03-06,117,5,98.38
2021-01-28,298,29,44.82
2021-06-23,53,13,73.54
2021-10-21,98,26,20.53
2021-08-12,113,44,50.0
2021-12-27,190,42,26.36
2022-12-09,257,23,136.71
2021-11-29,382,23,59.9
2022-11-10,35,41,32.25
2021-03-22,365,31,146.52
2021-01-31,262,4,104.37
2022-05-06,84,43,84.27
2022-09-26,193,45,123.28
2021-12-17,434,5,52.47
2022-08-29,351,39,4.23
2021-03-11,217,6,99.0
2021-09-04,231,5,54.5
2022-12-12,42,13,60.35
2021-03-14,131,23,78.82
2021-08-01,251,9,21.74
2022-08-22,307,39,85.01
2021-12-10,390,49,54.71
2021-10-10,166,16,29.72
2022-12-14,86,10,37.18
2021-01-06,479,10,110.34
2021-12-15,294,44,49.18
2021-11-24,410,4,22.35
2022-07-31,94,25,142.39
2021-09-18,289,32,108.23
2022-01-02,37,16,145.06
2022-06-28,359,4,22.87
2021-03-08,347,50,130.05
2022-10-21,128,14,31.71
2022-06-18,261,9,117.12
2022-01-17,69,17,2.16
2022-09-30,297,2,70.98
2021-09-16,158,6,9.49
2022-02-23,133,29,144.77
2021-05-10,369,43,24.24
2021-11-14,47,3,5.86
2022-01-20,225,38,61.59
2021-10-23,34,43,93.26
2021-10-06,10,46,107.78
2021-06-10,401,27,62.33
2022-05-01,500,5,148.27
2021-08-17,466,43,61.96
2021-07-12,483,17,136.89
2021-07-11,446,8,67.11
2022-12-01,299,30,101.85
2022-10-21,285,1,115.82
2021-07-05,308,7,141.91
2021-08-20,48,36,79.97
2022-07-05,15,11,63.97
2022-01-27,328,35,94.05
2021-12-23,153,27,11.47
2021-06-21,189,2,73.45
2021-07-05,351,18,121.72
2022-12-14,373,4,22.3
2021-11-15,352,30,140.17
2022-11-25,67,46,38.76
2021-02-13,410,20,19.71
2022-07-03,361,28,83.51
2021-10-20,64,2,111.94
2021-07-10,151,5,63.86
2022-08-24,489,7,134.42
2021-03-01,49,37,82.54
2021-08-03,100,13,110.5
2021-04-17,100,9,69.09
2021-04-22,166,40,83.57
2022-09-18,65,49,43.94
2022-12-10,358,39,4.57
2022-11-07,475,22,114.06
2021-12-13,204,17,85.12
2022-12-15,268,16,12.36
2022-09-01,123,24,30.45
2021-09-12,225,9,30.51
2021-07-26,323,1,60.06
2021-01-14,351,16,16.26
2022-12-10,123,43,145.47
2021-08-27,493,49,66.46
2022-09-22,492,21,26.04
2022-04-25,242,37,148.61
2021-09-20,221,49,44.88
2022-04-16,385,2,142.88
2021-02-20,131,49,148.22
2022-08-07,178,6,27.42
2022-01-09,178,46,145.37
2021-12-13,387,18,1.16
2022-01-14,452,27,23.36
2022-01-05,47,13,110.29
2021-06-18,87,15,64.34
2021-03-22,148,29,32.83
2021-01-30,126,16,69.09
2022-04-24,9,31,89.92
2022-06-29,35,33,117.45
2021-10-18,58,28,135.58
2021-05-02,322,14,87.83
2021-11-25,231,16,45.29
2021-06-13,272,19,81.3
2021-05-02,369,46,66.84
2021-07-22,300,13,31.34
2022-11-10,451,23,68.87
2021-08-12,120,50,23.32
2021-09-14,460,21,78.98
2022-10-10,258,29,45.27
2022-01-11,273,37,116.78
2022-08-23,121,5,138.75
2022-05-20,90,21,41.94
2021-12-14,291,43,12.77
2022-09-30,275,44,109.61
2022-04-30,1,29,47.26
2021-07-10,363,25,93.03
2022-03-12,125,10,119.09
2022-09-09,198,9,20.04
2021-04-27,11,12,108.32
2021-03-19,263,18,13.23
2021-08-09,409,49,5.25
2022-05-07,208,21,15.86
2021-06-05,31,25,52.07
2022-01-05,232,5,115.15
2022-08-30,331,13,126.57
2022-05-03,464,40,21.61
2022-02-05,181,35,20.04
2021-01-23,474,2,24.36
2022-11-16,243,35,44.12
2021-10-31,203,4,143.61
2022-01-14,335,47,128.96
2021-04-30,58,39,80.74
2021-05-16,359,6,138.41
2022-11-19,22,10,6.7
2022-08-21,45,22,133.0
2022-11-20,172,3,106.38
2022-09-28,407,40,109.35
2021-08-10,392,32,68.32
2021-05-16,46,43,8.68
2022-09-28,275,28,142.29
2022-05-08,49,45,87.42
2021-04-01,491,25,47.62
2021-07-18,437,40,135.25
2022-05-05,242,44,110.26
2022-09-13,471,18,89.82
2022-10-21,137,50,123.97
2022-10-01,26,34,143.39
2021-04-29,14,2,34.18
2022-04-04,241,3,90.99
2022-12-03,131,49,70.9
2022-03-19,60,24,25.68
2021-04-29,176,24,123.94
2021-12-07,434,23,34.17
2021-06-19,6,8,77.31
2021-07-18,89,17,105.29
2022-03-27,253,31,89.96
2021-06-19,483,9,92.47
2022-06-29,206,45,110.39
2022-04-21,196,8,26.06
2022-05-23,147,31,34.48
2022-10-26,394,32,100.07
2022-06-02,50,14,22.25
2022-07-26,486,33,68.66
2022-01-21,488,13,17.45
2022-10-17,47,46,98.8
2021-09-01,94,33,85.15
2022-11-03,399,11,96.84
2022-04-07,444,40,12.85
2021-10-13,498,25,74.32
2021-08-31,389,41,27.19
2021-04-25,281,3,54.09
2021-09-30,411,2,21.93
2021-04-11,5,32,65.57
2021-03-07,342,39,69.02
2022-05-13,339,32,57.37
2021-01-01,19,11,104.35
2022-02-02,128,18,22.57
2021-08-09,120,2,0.52
2022-10-27,380,29,107.22
2021-01-07,214,19,46.05
2021-07-22,460,5,97.45
2021-08-19,381,11,139.39
2022-04-09,496,12,75.15
2022-08-05,193,9,135.72
2021-04-29,131,4,66.15
2021-03-21,465,33,134.71
2022-09-10,221,35,51.7
2021-07-12,415,23,112.0
2021-05-13,332,44,96.07
2021-12-26,119,22,89.36
2021-09-10,9,14,93.95
2021-03-08,68,25,25.01
2022-05-22,421,25,48.4
2022-02-03,37,21,102.28
2022-07-02,82,31,42.99
2022-11-03,111,40,73.8
2021-05-30,67,48,86.45
2022-07-14,228,26,50.36
2021-08-15,240,40,39.54
2022-08-12,61,45,144.37
2021-08-29,478,23,85.93
2022-05-26,474,2,101.85
2021-01-15,3,16,136.57
2022-06-30,39,6,43.33
2022-04-28,261,8,24.87
2022-11-15,319,39,94.62
2022-06-26,341,16,78.55
2021-07-07,201,16,2.48
2021-12-01,462,31,133.28
2022-06-19,327,18,128.17
2022-08-25,356,26,128.67
2022-10-04,96,38,131.78
2021-06-06,155,44,45.35
2022-02-17,413,2,100.76
2021-12-02,368,32,11.91
2022-09-18,214,42,138.69
2021-07-02,54,30,66.02
2021-05-05,449,39,96.59
2021-09-24,162,36,147.18
2021-05-20,346,4,114.69
2021-07-05,286,20,67.91
2021-12-02,466,20,40.15
2022-11-21,355,19,100.95
2022-11-24,423,31,139.03
2022-05-30,74,36,96.76
2022-10-23,42,31,128.75
2022-07-14,10,5,12.02
2021-07-17,462,18,41.38
2021-10-16,494,30,18.02
2021-12-29,415,38,8.12
2021-08-02,268,11,4.63
2022-05-30,156,2,26.69
2021-11-22,228,13,25.19
2022-03-31,27,10,61.04
2022-08-17,448,46,111.35
2022-10-06,442,20,141.69
2022-03-08,140,9,29.4
2021-10-13,39,11,147.16
2021-03-09,352,49,40.71
2021-10-07,227,48,62.99
2022-03-23,310,15,78.53
2021-12-27,72,44,129.23
2022-08-20,49,40,43.25
2021-11-22,441,30,8.5
2022-05-09,224,6,77.06
2021-12-08,36,13,124.94
2022-04-18,303,4,55.43
2021-10-23,331,5,30.84
2022-10-01,401,23,102.56
2021-03-24,124,36,69.7
2021-11-20,348,26,82.78
2022-10-14,164,43,77.6
2022-09-19,238,23,5.25
2022-12-08,137,43,143.21
2022-12-12,479,43,48.15
2022-03-04,192,27,68.65
2022-02-04,320,34,136.01
2022-09-07,500,39,46.94
2022-02-21,238,34,137.42
2021-07-24,336,35,133.44
2022-12-13,280,14,32.79
2022-09-30,167,17,91.5
2021-05-15,360,35,26.95
2021-12-06,280,41,10.48
2021-04-25,153,29,103.38
2022-11-20,185,3,83.57
2022-05-11,183,12,23.07
2022-08-18,247,15,125.6
2021-07-09,225,48,96.79
2022-07-12,249,31,64.84
2022-09-29,166,27,81.94
2022-01-02,301,22,81.99
2021-10-03,192,42,76.99
2022-12-15,496,27,51.63
2022-09-22,164,27,40.75
2021-10-07,174,2,47.63
2021-07-28,51,44,37.37
2022-06-24,25,49,83.03
2022-09-18,28,31,78.13
2021-07-07,177,1,42.6
2022-04-21,108,22,13.62
2022-12-30,226,26,6.06
2022-09-03,107,16,137.4
2021-02-01,218,49,69.49
2022-02-19,137,41,50.17
2021-02-21,329,46,100.49
2022-09-15,133,25,3.39
2022-07-06,436,39,45.4
2021-10-01,404,46,131.73
2021-08-24,300,26,40.59
2021-02-22,139,47,118.33
2021-03-08,436,36,133.68
2022-06-21,65,36,143.14
2021-07-23,150,36,43.91
2021-11-19,201,41,82.25
2021-06-28,269,28,121.44
2022-03-06,288,47,66.43
2022-01-08,138,9,118.27
2021-11-18,231,17,34.66
2022-01-10,298,7,123.5
2021-04-12,90,6,87.69
2021-01-17,415,35,113.75
2021-11-04,447,35,32.77
2022-05-14,374,15,24.69
2021-07-05,76,8,5.2
2021-05-10,107,24,3.67
2021-05-06,240,6,43.54
2021-04-13,215,41,79.49
2021-04-29,100,45,91.12
2021-12-03,248,42,3.72
2022-08-31,422,5,95.46
2022-05-18,340,4,88.38
2021-12-13,115,11,74.46
2022-08-25,344,10,2.07
2021-10-19,144,33,141.16
2022-08-17,35,29,104.24
2021-09-03,375,25,118.25
2022-08-11,110,30,114.76
2022-01-08,253,14,120.25
2022-06-22,85,35,124.58
2022-02-05,387,9,135.2
2022-07-14,293,2,113.33
2021-01-19,70,26,89.42
2022-06-29,272,44,78.33
2022-09-15,460,25,0.67
2021-03-03,42,45,85.45
2021-06-13,263,42,136.16
2021-01-14,335,32,43.25
2021-04-12,133,6,0.6
2022-01-29,488,35,137.37
2021-07-14,298,45,72.79
2021-10-13,247,32,63.91
2021-03-09,432,30,137.02
2021-03-23,57,14,132.42
2022-09-03,19,11,98.97
2021-02-09,204,21,108.82
2021-08-08,19,19,70.44
2022-09-24,276,38,5.66
2021-09-28,65,4,108.53
2021-08-28,68,49,122.46
2022-08-31,440,32,19.06
2021-08-28,476,36,44.02
2022-03-30,98,5,31.22
2021-11-16,217,42,144.58
2022-05-10,66,5,106.79
2022-01-10,490,30,73.02
2021-07-07,332,21,101.85
2021-03-13,372,40,57.19
2021-10-05,213,40,50.43
2021-11-15,229,31,125.3
2021-06-26,335,32,2.85
2021-06-20,174,8,105.34
2022-11-21,365,7,129.98
2022-07-14,140,39,89.83
2022-08-01,381,27,56.1
2022-12-11,350,13,2.04
2021-04-25,320,2,10.98
2022-12-24,103,50,50.83
2021-05-15,304,4,123.06
2022-05-22,122,37,126.87
2022-10-10,368,29,99.67
2022-04-23,211,7,41.19
2022-03-27,187,29,82.94
2022-09-18,115,12,11.35
2022-07-09,426,32,26.84
2022-06-03,415,30,123.56
2022-03-23,445,18,135.42
2021-11-18,285,5,23.61
2021-11-04,4,26,38.11
2021-10-29,500,25,90.72
2021-09-06,77,39,8.46
2021-09-17,270,20,107.88
2022-12-23,412,29,129.82
2022-04-21,58,45,100.85
2022-04-11,151,22,110.22
2022-10-04,215,14,33.35
2021-09-02,440,27,20.46
2021-12-18,81,1,48.28
2022-03-31,410,27,102.07
2021-11-27,339,9,102.53
2022-12-10,209,25,37.19
2022-02-21,271,18,96.06
2021-09-24,149,11,90.4
2022-10-09,311,4,131.11
2022-07-21,162,37,116.39
2021-03-10,120,19,28.04
2022-09-08,190,35,35.5
2021-01-10,114,50,119.63
2022-03-30,48,31,121.33
2021-07-28,61,5,71.97
2021-12-17,261,8,16.63
2022-11-30,429,27,72.5
2021-11-21,323,15,118.71
2022-08-14,91,46,145.91
2022-02-18,376,20,114.42
2022-08-26,75,50,94.37
2021-01-09,127,3,16.27
2021-03-26,362,25,46.84
2022-03-24,10,18,129.88
2021-11-29,64,11,36.32
2021-03-28,364,41,85.13
2021-03-27,476,6,38.17
2022-04-07,377,18,52.41
2021-05-20,59,4,23.22
2022-12-18,352,9,136.88
2022-09-08,463,43,109.56
2022-03-22,37,44,78.28
2021-07-11,188,19,125.47
2021-10-01,118,15,144.6
2022-09-02,130,37,4.41
2022-05-10,48,15,55.13
2021-03-17,289,30,10.26
2021-05-06,204,21,107.79
2021-10-18,485,18,105.93
2021-11-07,143,36,134.49
2021-06-28,237,13,98.76
2021-07-20,162,6,78.98
2021-06-20,372,36,54.63
2022-02-21,30,15,117.71
2021-07-31,346,46,10.9
2021-06-22,447,34,112.41
2021-09-19,251,28,39.56
2022-07-05,22,44,104.24
2022-11-30,43,18,24.04
2022-07-25,278,4,142.99
2022-09-29,37,40,31.62
2021-12-24,369,8,54.31
2021-06-15,324,16,98.95
2021-04-10,196,9,26.86
2021-12-01,95,15,64.92
2022-08-11,199,21,31.19
2022-04-30,300,49,18.37
2021-01-20,371,29,114.16
2022-07-07,221,13,1.79
2022-10-18,41,2,20.32
2021-08-01,227,8,67.22
2022-10-24,276,19,17.47
2021-03-30,474,27,3.27
2022-09-23,418,2,138.86
2022-10-24,13,28,134.74
2021-03-28,487,49,91.82
2021-09-28,199,27,68.8
2021-08-16,488,23,131.42
2022-04-03,445,26,9.18
2022-04-21,315,38,16.59
2021-12-29,220,15,26.66
2022-02-18,115,16,97.07
2022-02-15,201,38,8.86
2022-10-05,265,12,139.89
2021-05-15,273,47,12.06
2021-05-29,495,34,29.25
2021-03-04,418,22,117.15
2021-07-21,102,42,28.19
2021-06-16,281,21,91.12
2021-11-11,402,42,23.84
2021-08-26,379,31,102.65
2022-06-23,217,23,128.66
2022-10-22,216,26,56.04
2022-01-10,64,27,44.41
2021-12-31,215,24,123.24
2021-12-29,203,10,16.95
2021-05-16,361,36,95.33
2022-12-07,362,3,72.4
2021-07-30,209,43,114.3
2022-06-02,74,32,104.01
2022-03-18,404,13,130.5
2022-10-07,485,12,113.83
2021-07-17,161,12,5.68
2022-06-16,193,8,144.84
2022-04-19,27,16,91.96
2022-12-08,325,18,45.46
2021-07-03,116,2,71.11
2021-11-29,135,34,30.32
2021-09-07,73,9,80.75
2022-10-16,5,6,36.66
2021-04-23,149,7,46.33
2021-01-01,310,7,43.79
2021-12-21,23,46,62.77
2022-05-10,496,3,1.38
2021-05-15,202,21,99.62
2021-11-04,294,49,54.09
2022-06-13,217,18,107.2
2021-01-30,44,37,76.9
2021-09-22,297,5,14.47
2022-10-26,198,28,118.12
2021-07-13,290,22,56.28
2021-05-16,14,13,116.84
2022-11-03,319,39,12.97
2021-08-19,19,43,14.92
2021-11-05,333,30,105.35
2022-12-22,115,11,89.66
2021-11-29,52,8,102.47
2022-09-05,98,25,45.6
2022-01-03,430,39,90.07
2022-01-25,378,20,125.87
2021-07-14,379,40,12.84
2022-03-20,186,12,61.86
2022-02-12,375,32,106.79
2021-09-16,146,50,47.96
2022-07-19,222,22,102.77
2022-09-19,335,15,86.57
2022-10-02,91,1,85.09
2022-02-07,192,14,124.47
2021-01-06,89,30,24.26
2022-02-17,157,8,73.8
2021-02-14,399,41,56.53
2022-09-23,68,45,143.93
2022-08-31,354,39,52.61
2022-01-28,462,49,33.73
2021-01-16,76,21,24.67
2021-07-22,494,42,138.56
2021-03-03,147,50,3.3
2021-07-20,208,16,27.48
2022-08-27,175,47,116.4
2021-11-09,18,28,0.96
2021-04-05,48,31,18.98
2021-11-13,364,49,113.02
2022-05-13,62,35,67.78
2021-02-08,337,41,137.98
2022-10-23,120,21,38.57
2021-01-26,343,1,21.32
2021-03-23,151,32,100.96
2021-06-05,227,3,4.26
2021-09-21,94,25,26.2
2021-06-13,292,14,119.36
2022-11-21,438,9,13.73
2021-09-18,6,27,61.17
2021-12-08,470,46,132.55
2022-04-29,411,30,7.53
2022-11-16,488,46,34.58
2021-12-22,493,38,68.76
2022-10-24,309,8,76.44
2022-06-22,436,38,34.3
2021-11-19,66,46,97.42
2021-04-17,429,4,90.98
2022-11-09,497,38,62.79
2022-04-09,379,30,39.09
2021-02-07,26,34,41.07
2022-01-29,259,25,86.2
2021-09-06,152,23,3.86
2022-10-30,313,22,126.89
2022-12-18,360,46,82.0
2022-05-28,361,29,147.97
2022-04-02,407,26,44.5
2021-06-20,189,13,92.86
2021-02-07,224,48,34.75
2022-07-24,233,33,88.56
2021-01-30,128,22,98.36
2021-04-20,375,31,124.35
2021-05-22,184,49,21.59
2021-04-03,151,7,17.83
2022-12-15,450,12,21.26
2022-08-14,170,31,129.4
2022-11-13,314,44,89.09
2021-09-19,467,17,67.43
2021-05-24,176,2,88.14
2022-09-16,36,38,139.5
2021-06-01,285,38,72.63
2022-06-22,176,14,118.46
2021-12-11,452,14,104.38
2022-10-06,263,49,136.45
2022-03-03,150,38,29.03
2022-11-17,267,32,91.6
2022-02-08,296,13,4.72
2021-03-17,350,9,61.48
2022-06-25,25,17,16.14
2021-05-12,193,12,124.27
2022-01-15,173,7,147.95
2022-09-20,407,2,86.01
2022-03-21,166,26,11.65
2021-03-04,274,10,115.23
2022-09-29,254,6,74.12
2021-01-22,443,46,53.98
2022-06-23,335,46,70.27
2021-12-08,488,29,9.63
2022-05-12,419,4,11.52
2022-01-13,261,7,6.02
2022-10-18,211,25,126.85
2022-07-02,438,11,29.16
2022-08-09,139,40,123.15
2021-02-24,438,15,75.99
2022-09-21,393,4,144.23
2022-12-07,425,8,72.45
2022-12-03,406,47,57.15
2021-02-18,24,42,147.89
2021-04-01,313,21,73.09
2021-02-02,128,8,105.44
2021-09-13,6,37,86.12
2022-08-06,315,39,105.76
2022-11-12,264,21,52.36
2021-05-18,236,6,97.19
2021-10-21,439,16,89.44
2022-03-09,153,24,88.0
2022-01-20,253,48,90.71
2022-12-07,399,42,106.71
2021-01-30,141,31,2.68
2021-12-21,256,10,124.0
2021-10-31,323,30,31.32
2022-11-03,214,50,113.71
2021-06-30,84,24,49.37
2021-10-29,420,4,77.98
2022-06-01,341,5,79.12
2021-05-15,218,41,45.09
2022-08-17,154,1,126.37
2022-10-11,105,22,126.69
2022-07-05,127,50,72.14
2022-06-30,82,16,56.07
2021-02-02,358,14,81.47
2021-11-28,489,49,20.96
2022-05-07,442,3,85.32
2022-02-05,342,25,67.64
2022-05-10,391,41,139.88
2021-12-29,112,1,35.93
2022-04-12,179,27,141.8
2022-12-14,354,38,5.13
2021-07-20,120,34,115.93
2021-04-06,104,26,45.7
2022-03-26,166,30,36.99
2021-06-24,431,10,66.58
2021-09-27,99,28,52.93
2022-07-16,30,30,132.41
2021-06-12,98,2,139.32
2021-04-18,184,16,114.44
2021-10-16,179,29,4.18
2021-09-27,75,50,72.35
2022-02-13,181,1,97.87
2022-10-24,366,40,52.14
2022-12-06,185,22,8.68
2021-08-13,74,13,79.12
2021-04-25,257,13,23.24
2021-06-18,392,11,48.77
2022-02-12,279,20,79.01
2022-06-07,469,35,138.52
2021-11-15,204,32,87.96
2022-04-21,489,9,16.14
2021-12-16,182,32,143.56
2022-10-03,7,10,98.43
2021-12-28,204,47,88.58
2021-02-03,249,20,31.06
2022-10-02,301,49,92.05
2022-06-24,496,12,82.5
2021-01-26,439,4,5.03
2021-12-27,286,35,39.37
2021-10-28,264,46,84.79
2021-03-04,314,19,106.49
2022-05-17,110,11,7.84
2021-12-26,26,29,145.35
2022-04-27,278,23,100.69
2021-05-28,415,3,25.84
2021-04-02,387,9,31.21
2021-01-07,319,49,82.8
2022-12-21,7,30,129.56
2022-11-23,130,21,124.26
2022-09-10,5,14,99.87
2022-12-20,431,28,54.23
2021-02-07,356,40,63.59
2022-07-15,444,34,22.09
2021-08-06,338,48,118.3
2022-11-15,317,24,83.52
2021-03-05,421,12,99.45
2022-09-02,281,18,131.07
2022-09-22,190,7,25.34
2022-11-26,263,9,126.58
2021-08-18,158,25,59.95
2021-03-13,456,12,64.81
2021-02-11,128,9,2.08
2022-12-04,169,49,149.29
2021-10-05,54,3,123.79
2021-03-22,193,29,89.91
2021-01-17,144,19,41.07
2021-12-12,482,1,130.26
2022-10-16,469,48,89.0
2021-11-01,78,34,36.88
2022-11-18,361,24,54.67
2021-12-29,6,39,93.71
2022-03-28,55,40,11.71
2022-09-29,279,38,112.4
2021-08-01,184,33,76.58
2022-03-24,233,13,81.23
2022-12-09,217,45,136.81
2021-07-29,139,42,81.06
2021-06-24,163,9,66.36
2021-05-03,19,25,10.8
2022-02-17,263,5,128.24
2022-08-11,273,10,52.53
2021-10-04,343,44,50.16
2022-09-08,487,42,14.71
2021-10-09,365,6,26.18
2022-02-10,288,39,9.52
2022-06-25,31,38,22.84
2021-04-02,458,42,73.08
2022-12-14,206,45,82.43
2022-06-11,464,2,117.35
2021-03-25,443,20,122.93
2021-09-16,105,19,72.49
2022-12-02,196,45,29.83
2022-08-21,360,34,30.74
2021-06-10,352,49,73.09
2021-01-18,39,9,95.23
2021-06-20,490,9,12.08
2022-01-31,407,29,92.98
2021-06-12,217,22,132.99
2021-02-03,129,22,68.81
2021-07-23,1,16,119.37
2022-10-06,176,42,21.3
2022-12-18,262,41,80.13
2021-11-04,374,11,130.33
2022-06-29,401,38,13.52
2022-02-06,118,21,11.11
2022-09-15,412,15,66.69
2022-12-14,361,48,134.17
2021-09-26,280,36,97.25
2021-01-14,85,42,134.54
2022-03-24,40,20,51.59
2022-12-26,72,44,141.34
2021-07-05,421,38,81.43
2022-03-19,292,17,4.67
2021-01-07,172,1,20.73
2022-02-18,465,36,20.16
2022-03-22,375,42,36.84
2021-02-06,409,34,93.06
2021-03-19,328,8,4.66
2022-02-13,75,38,2.45
2022-10-29,411,21,133.0
2021-08-22,439,38,141.54
2022-04-27,347,50,20.42
2022-09-03,432,12,143.2
2021-12-21,124,47,142.38
2021-02-20,93,31,91.12
2022-04-25,227,25,19.46
2022-11-26,260,18,125.5
2022-09-27,225,25,79.49
2021-07-24,175,12,62.77
2022-05-08,147,46,66.24
2022-02-05,397,16,140.86
2022-05-22,485,24,60.32
2021-06-23,352,19,36.2
2021-07-19,297,44,67.07
2022-10-27,254,36,57.5
2022-10-29,32,50,135.52
2021-03-15,471,42,25.29
2021-03-14,319,6,36.37
2022-05-02,214,30,3.98
2022-05-30,85,34,55.18
2021-02-22,322,32,90.61
2021-10-20,176,5,116.08
2021-08-29,475,34,115.12
2022-02-18,437,8,1.25
2021-03-07,198,33,88.46
2022-03-30,352,25,69.38
2021-12-21,74,30,24.68
2022-02-08,441,29,114.24
2022-05-08,14,34,95.68
2022-08-06,63,16,49.91
2022-11-24,292,22,108.75
2022-11-15,316,1,41.66
2022-07-26,329,25,145.4
2021-05-19,33,16,147.18
2021-03-26,168,41,97.78
2021-08-09,485,6,105.57
2021-01-19,284,23,78.19
2022-11-25,19,4,90.61
2021-05-25,84,36,111.13
2022-03-03,320,45,66.94
2021-08-03,198,40,115.2
2022-04-09,47,10,111.48
2021-08-06,307,16,94.76
2021-09-30,44,26,11.24
2021-08-27,218,10,22.93
2022-12-22,475,28,54.22
2022-12-02,258,25,10.33
2022-08-28,170,41,89.43
2022-08-11,211,19,30.34
2022-08-05,294,13,34.94
2022-01-31,212,18,41.36
2022-11-30,161,17,51.16
2021-05-06,469,15,41.1
2022-03-11,97,32,37.38
2022-08-26,11,3,96.21
2022-02-22,38,43,23.49
2021-12-18,338,35,72.54
2021-06-28,72,19,65.32
